geneID,ncbiID,FAS_F,FAS_B,gene1d_x,gene2d_x,gene2d_y,gene3d_x,gene3d_y,gene3d_z
gene_29,ncbi5061,0.1681286528070821,0.3545298048340455,7.941163,2.4321177,3.451729,4.0525246,7.9217443,5.544235
gene_30,ncbi5061,0.3541826869075728,0.2295040458050972,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_32,ncbi5061,0.325942025636508,0.0745194501477645,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_33,ncbi5061,0.5475733658862705,0.7862514728032245,5.224905,3.695283,1.4938494,5.4131923,7.460934,6.049643
gene_37,ncbi5061,0.433241634899373,0.2565589062900456,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_38,ncbi5061,0.4871757724829028,0.6153625344238727,9.398608,2.7007492,2.1974986,3.4340005,7.971268,6.689746
gene_42,ncbi5061,0.415348232586063,0.1834134652933531,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_52,ncbi5061,1.0,0.7648605187346128,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_53,ncbi5061,1.0,1.0,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_55,ncbi5061,0.257066053388699,0.14141093750138,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_56,ncbi5061,0.1974580296932225,0.3273236964478714,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_57,ncbi5061,0.8663623241178167,0.6658660765113631,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_58,ncbi5061,1.0,0.7263081868030645,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_59,ncbi5061,1.0,1.0,12.990289,4.1973433,1.9481895,4.7914014,7.009554,5.9205546
gene_61,ncbi5061,1.0,0.6817051377965637,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_62,ncbi5061,1.0,0.9545433569841972,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_64,ncbi5061,0.3914437700698782,0.4775311537874632,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_66,ncbi5061,0.0172180181159498,0.0259861341004261,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_70,ncbi5061,0.3964142732197383,0.0739042718668841,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_71,ncbi5061,0.3555087418696412,0.3457071708626255,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_74,ncbi5061,1.0,0.726537278733218,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_75,ncbi5061,0.806973958699959,1.0,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_76,ncbi5061,0.9362835477191438,0.786451013801555,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_77,ncbi5061,0.8427802579974207,0.852481085920013,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_78,ncbi5061,0.4703484965535285,0.6378709072512134,5.290385,4.08373,2.0771587,5.207581,7.249124,5.872507
gene_79,ncbi5061,0.2101554377353269,0.2320239606569489,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_84,ncbi5061,0.9178222321191644,1.0,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_87,ncbi5061,0.8407111280380986,1.0,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_88,ncbi5061,0.0213094543637491,0.3838406860381428,9.185683,2.260604,4.7476215,4.4280605,8.68937,4.1575603
gene_91,ncbi5061,0.2860296253956212,0.6558054196361741,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_92,ncbi5061,0.6318972312991706,0.935483085881027,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_93,ncbi5061,0.5496966480306777,0.2359205014476244,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_96,ncbi5061,1.0,1.0,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_98,ncbi5061,0.4631811583749378,0.3254217140030283,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_99,ncbi5061,1.0,1.0,8.73494,3.233221,3.3599167,4.7055187,8.508861,6.713508
gene_0,ncbi7719,1.0,1.0,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_1,ncbi7719,0.1996330877020653,0.2153542948510345,11.039213,2.9269433,2.238917,3.4282787,7.363352,6.521697
gene_4,ncbi7719,1.0,1.0,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_5,ncbi7719,1.0,0.6699682350766212,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_6,ncbi7719,0.8060948683663738,0.7783210605471402,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_13,ncbi7719,0.6036536533454607,0.9685449765074614,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_15,ncbi7719,1.0,0.6908917022309038,5.043551,3.7576373,5.052322,5.749716,7.8336215,5.1626678
gene_16,ncbi7719,1.0,0.9755189445728708,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_17,ncbi7719,0.3405394382293694,0.2503309979572397,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_22,ncbi7719,0.8349234014579856,1.0,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_26,ncbi7719,1.0,1.0,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_29,ncbi7719,1.0,0.9718752043715856,7.941163,2.4321177,3.451729,4.0525246,7.9217443,5.544235
gene_31,ncbi7719,0.5483875445846944,0.1068913877265221,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_32,ncbi7719,0.40849331896377,0.8061736188154198,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_34,ncbi7719,1.0,1.0,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_35,ncbi7719,0.7541232772671354,0.4808823378040493,12.813474,0.9491984,1.6298596,3.0630352,9.702727,5.3081617
gene_36,ncbi7719,1.0,1.0,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_38,ncbi7719,0.5160435793625745,0.3262112210096276,9.398608,2.7007492,2.1974986,3.4340005,7.971268,6.689746
gene_39,ncbi7719,0.2605303371865242,0.3582127114727036,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_40,ncbi7719,0.4609889326488628,0.1587497534577372,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_41,ncbi7719,1.0,1.0,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_43,ncbi7719,1.0,1.0,9.980852,1.9821296,3.7584941,3.8655543,8.424636,4.9561553
gene_46,ncbi7719,0.6011985045406436,0.2616030482542729,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_47,ncbi7719,1.0,1.0,11.203771,1.1855278,1.7171795,3.2921643,9.721654,5.167454
gene_52,ncbi7719,1.0,0.7732204345111079,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_53,ncbi7719,0.9384141425900504,1.0,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_54,ncbi7719,0.9981036207746232,0.6257720769508468,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_55,ncbi7719,0.870314533552929,1.0,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_56,ncbi7719,0.9818859691399884,1.0,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_57,ncbi7719,1.0,1.0,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_59,ncbi7719,0.5528052563097979,0.8726848846901796,12.990289,4.1973433,1.9481895,4.7914014,7.009554,5.9205546
gene_63,ncbi7719,0.4439231373902758,0.3191935397705541,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_67,ncbi7719,1.0,0.9149320400429818,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_68,ncbi7719,0.436823903998003,0.6070521450312149,6.7524686,3.9970531,2.8551795,4.490398,7.719668,5.9496527
gene_70,ncbi7719,0.7320424763459961,0.6839315431691221,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_71,ncbi7719,0.1562992805885871,0.5126312036025936,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_72,ncbi7719,0.2458211725490585,0.6163523056059226,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_74,ncbi7719,0.7995860603763578,0.7747234577700228,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_75,ncbi7719,1.0,1.0,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_76,ncbi7719,0.7859262592078362,0.825285661902007,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_77,ncbi7719,1.0,1.0,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_79,ncbi7719,0.980016624087479,0.918800958781152,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_82,ncbi7719,0.4964573916933067,0.100117827397499,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_86,ncbi7719,0.5321450845049078,0.2542395158129193,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_88,ncbi7719,0.5893171459294552,0.9639425575073184,9.185683,2.260604,4.7476215,4.4280605,8.68937,4.1575603
gene_89,ncbi7719,1.0,0.9045377696003866,8.23874,1.1159868,4.413054,4.422991,9.360146,4.8184276
gene_91,ncbi7719,0.7308594531164304,0.3475368348640222,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_94,ncbi7719,0.4657773834329167,0.6888256237514971,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_96,ncbi7719,1.0,0.7719740867263788,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_98,ncbi7719,1.0,1.0,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_0,ncbi105421,0.4181570227264309,0.5805628086291987,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_3,ncbi105421,0.6433693208687149,1.0,8.598183,0.7010093,3.654048,4.880064,9.247072,5.8655105
gene_4,ncbi105421,0.5213286839370989,0.8291472475889241,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_5,ncbi105421,1.0,0.8238419555757073,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_10,ncbi105421,1.0,0.606056164349867,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_12,ncbi105421,0.0930208663638871,0.2577325021642158,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_16,ncbi105421,1.0,0.6309921090389642,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_19,ncbi105421,0.6262426459736452,0.2352653440684342,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_21,ncbi105421,0.0573492160147475,0.3314363128714978,9.512723,1.2871766,1.267697,3.3731444,9.769479,5.7110615
gene_26,ncbi105421,0.7529042209709218,0.725701136350404,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_28,ncbi105421,1.0,1.0,5.4106693,3.4362347,1.1291466,5.649269,7.574838,5.9324384
gene_30,ncbi105421,0.7053776340724117,0.9223376742277396,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_31,ncbi105421,1.0,0.9039208811461454,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_32,ncbi105421,0.3815055238134544,0.0865787828742793,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_36,ncbi105421,1.0,0.9933577086895036,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_37,ncbi105421,0.418240920023007,0.6226994665073651,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_38,ncbi105421,0.0647143320833845,0.4780282366627039,9.398608,2.7007492,2.1974986,3.4340005,7.971268,6.689746
gene_39,ncbi105421,0.6432223055737359,0.8545304307981451,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_45,ncbi105421,0.3834317326824725,0.3630151085994017,9.472496,2.0989556,4.422719,3.8510494,8.859487,4.5085936
gene_50,ncbi105421,0.6700987525679968,0.7820198910148989,7.337438,2.138252,1.9798611,2.8215642,8.246683,5.8716254
gene_51,ncbi105421,0.7176867756958162,0.7381219725564637,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_54,ncbi105421,1.0,0.6643078611803687,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_60,ncbi105421,0.794907717532865,0.8903819031772824,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_61,ncbi105421,0.0883061008761733,0.1005841739434414,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_62,ncbi105421,0.7969011791384815,0.3630089067710316,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_63,ncbi105421,0.4039061942265858,0.2066884571994139,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_64,ncbi105421,0.7397988621441931,0.589458886468444,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_65,ncbi105421,0.3010367758303616,0.5212738855156923,10.724085,0.89532214,2.2703698,4.1079416,9.142031,6.477188
gene_66,ncbi105421,1.0,1.0,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_67,ncbi105421,1.0,0.5700130294463472,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_68,ncbi105421,0.1010260005187775,0.1409474630315483,6.7524686,3.9970531,2.8551795,4.490398,7.719668,5.9496527
gene_69,ncbi105421,0.9113143117709408,1.0,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_70,ncbi105421,0.661780332750529,0.4853423615356559,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_73,ncbi105421,1.0,0.9459067017341304,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_75,ncbi105421,1.0,0.7906892078062093,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_77,ncbi105421,0.6448598744515645,0.6286826975068076,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_79,ncbi105421,0.1768630230471651,0.2262639242727159,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_81,ncbi105421,0.5896457136588473,0.1630562381423379,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_82,ncbi105421,0.7598218046078247,0.6491982193798064,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_84,ncbi105421,0.6540806116796697,0.3925734674152065,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_85,ncbi105421,0.3051565080194885,0.1242996710302322,8.811128,2.181206,0.6890196,4.2694225,9.82447,6.051608
gene_92,ncbi105421,0.0281371527722525,0.342519698149296,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_94,ncbi105421,0.3111119543915421,0.1163518450830258,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_95,ncbi105421,0.3138511941221865,0.337786353642866,8.871607,2.8380466,0.81250346,4.8120403,9.539873,6.2292843
gene_96,ncbi105421,0.2964409890647648,0.0238863955562219,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_97,ncbi105421,0.3415964800720946,0.152344132681071,8.147828,1.4281749,1.0717843,3.3939013,9.551633,6.13381
gene_98,ncbi105421,1.0,1.0,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_99,ncbi105421,0.7450902122134597,0.5022606801202245,8.73494,3.233221,3.3599167,4.7055187,8.508861,6.713508
gene_1,ncbi9685,1.0,0.8858126250801429,11.039213,2.9269433,2.238917,3.4282787,7.363352,6.521697
gene_4,ncbi9685,0.3091672091627035,0.0857243623062903,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_6,ncbi9685,0.1255469192023665,0.4403528700654971,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_7,ncbi9685,0.5091689554443518,0.4785601807618456,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_8,ncbi9685,1.0,1.0,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_10,ncbi9685,1.0,0.757761668510717,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_11,ncbi9685,0.962269248742196,0.7770016184033817,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_17,ncbi9685,0.3270675645597482,0.5987271364913687,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_23,ncbi9685,1.0,0.78637935616348,10.039423,1.7156606,3.507841,3.611453,8.8649235,4.8147464
gene_24,ncbi9685,0.1636789314941564,0.0029620082494883,7.1661844,3.611269,2.7079854,4.7506323,7.8992343,6.7293725
gene_27,ncbi9685,0.2682490661094053,0.2486564830815846,7.693835,2.8682773,3.0415652,3.9382405,8.16623,6.1951914
gene_37,ncbi9685,1.0,1.0,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_40,ncbi9685,0.2194636091098762,0.5784927367906038,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_41,ncbi9685,0.7502740740884484,1.0,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_43,ncbi9685,1.0,1.0,9.980852,1.9821296,3.7584941,3.8655543,8.424636,4.9561553
gene_48,ncbi9685,1.0,0.5685702857627191,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_50,ncbi9685,0.214692940945319,0.042058664850449,7.337438,2.138252,1.9798611,2.8215642,8.246683,5.8716254
gene_53,ncbi9685,0.4143707639824436,0.6775658506530187,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_55,ncbi9685,0.1797540431185042,0.1907054320657728,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_57,ncbi9685,1.0,0.8676758271437229,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_58,ncbi9685,1.0,1.0,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_61,ncbi9685,0.0493139793422097,0.4670041447281907,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_63,ncbi9685,0.2819891763939088,0.3957080731337596,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_64,ncbi9685,0.562631287682896,0.2256705676651501,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_67,ncbi9685,0.7232620799980498,0.9963289127531572,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_69,ncbi9685,1.0,0.6859655194848635,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_70,ncbi9685,0.1324668569914172,0.3268296476352281,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_73,ncbi9685,0.7429142519725832,0.8423915446577734,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_74,ncbi9685,0.5017575879704119,0.8073605023704932,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_75,ncbi9685,1.0,1.0,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_76,ncbi9685,0.9685579224132896,0.7373522702915845,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_81,ncbi9685,1.0,0.5741247869464905,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_82,ncbi9685,0.5446818807103293,0.1150050302122123,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_85,ncbi9685,0.1207224767340544,0.1834248187898493,8.811128,2.181206,0.6890196,4.2694225,9.82447,6.051608
gene_86,ncbi9685,0.9783529897555976,1.0,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_94,ncbi9685,0.5440411679806764,0.9177818869216084,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_97,ncbi9685,1.0,1.0,8.147828,1.4281749,1.0717843,3.3939013,9.551633,6.13381
gene_2,ncbi10719,0.135851564959223,0.3298167938252964,8.516785,1.88552,0.70696056,4.5012608,9.749037,5.698814
gene_3,ncbi10719,0.8200530241723134,0.381408454811923,8.598183,0.7010093,3.654048,4.880064,9.247072,5.8655105
gene_4,ncbi10719,1.0,0.7405436735341655,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_5,ncbi10719,0.3439396976059791,0.2881922429265286,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_6,ncbi10719,0.0538583302274545,0.1582421451225432,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_9,ncbi10719,0.5009858768848484,0.097928561268161,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_10,ncbi10719,1.0,1.0,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_11,ncbi10719,1.0,0.7091596586806833,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_16,ncbi10719,0.1223882525163955,0.5405855661666952,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_17,ncbi10719,0.4796235842416867,0.1530539211781311,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_21,ncbi10719,0.619990932913764,0.3154313192394364,9.512723,1.2871766,1.267697,3.3731444,9.769479,5.7110615
gene_22,ncbi10719,1.0,1.0,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_23,ncbi10719,1.0,0.6656682122238465,10.039423,1.7156606,3.507841,3.611453,8.8649235,4.8147464
gene_26,ncbi10719,0.4926402558870612,0.6093054356728905,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_31,ncbi10719,0.6253880386484861,0.8526452224673049,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_36,ncbi10719,1.0,1.0,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_37,ncbi10719,0.7734717846228553,1.0,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_39,ncbi10719,1.0,0.6967153202122803,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_42,ncbi10719,0.924617302519702,0.6042716288511104,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_46,ncbi10719,1.0,0.6863859778233219,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_48,ncbi10719,0.6637854183256261,0.6011027534490573,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_51,ncbi10719,1.0,0.6944814646428334,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_52,ncbi10719,0.2890315865653865,0.5317978650926951,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_54,ncbi10719,1.0,1.0,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_55,ncbi10719,0.406040696150656,0.8234516788804691,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_56,ncbi10719,1.0,0.7513890611347172,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_57,ncbi10719,0.7798404495823753,0.9053967106399584,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
